Latitude,Longitude,Speed,Heading,Timestamp
41.94322,-87.68147,0,0,2018-09-21 21:54:37:092
41.94322,-87.68147,0,0,2018-09-21 21:54:37:592
41.94322,-87.68147,0,0,2018-09-21 21:54:38:092
41.94322,-87.68147,0,0,2018-09-21 21:54:38:592
41.94322,-87.68147,0,0,2018-09-21 21:54:39:092
41.94322,-87.68147,0,0,2018-09-21 21:54:39:592
41.94322,-87.68147,0,0,2018-09-21 21:54:40:092
41.94322,-87.68147,0,0,2018-09-21 21:54:40:592
41.94322,-87.68147,0,0,2018-09-21 21:54:41:092
41.94322,-87.68147,0,0,2018-09-21 21:54:41:594
41.94322,-87.68147,0,0,2018-09-21 21:54:42:092
41.94322,-87.68147,0,0,2018-09-21 21:54:42:592
41.94322,-87.68147,0,0,2018-09-21 21:54:43:095
41.94322,-87.68147,0,0,2018-09-21 21:54:43:592
41.94322,-87.68147,0,0,2018-09-21 21:54:44:092
41.94322,-87.68147,0,0,2018-09-21 21:54:44:592
41.94322,-87.68147,0,0,2018-09-21 21:54:45:092
41.94322,-87.68147,0,0,2018-09-21 21:54:45:593
41.94322,-87.68147,0,0,2018-09-21 21:54:46:092
41.94322,-87.68147,0,0,2018-09-21 21:54:46:592
41.94322,-87.68147,0,0,2018-09-21 21:54:47:092
41.94328,-87.68213,1.1,37.3,2018-09-21 21:54:48:116
41.94328,-87.68213,1.1,37.3,2018-09-21 21:54:48:616
41.94326,-87.68206,5,118.5,2018-09-21 21:54:49:117
41.94326,-87.68206,5,118.5,2018-09-21 21:54:49:616
41.94326,-87.68204,4.4,110.2,2018-09-21 21:54:50:116
41.94326,-87.68204,4.4,110.2,2018-09-21 21:54:50:616
41.94325,-87.68201,4.9,120.6,2018-09-21 21:54:51:116
41.94325,-87.68201,4.9,120.6,2018-09-21 21:54:51:616
41.94324,-87.68199,4.9,125.2,2018-09-21 21:54:52:116
41.94324,-87.68199,4.9,125.2,2018-09-21 21:54:52:617
41.94323,-87.68197,2.9,124.5,2018-09-21 21:54:53:116
41.94323,-87.68197,2.9,124.5,2018-09-21 21:54:53:616
41.94323,-87.68197,2.9,124.5,2018-09-21 21:54:54:116
41.94323,-87.68197,2.9,124.5,2018-09-21 21:54:54:616
41.94323,-87.68197,2.9,124.5,2018-09-21 21:54:55:116
41.94323,-87.68197,2.9,124.5,2018-09-21 21:54:55:616
41.94323,-87.68194,2.1,106.9,2018-09-21 21:54:56:116
41.94323,-87.68194,2.1,106.9,2018-09-21 21:54:56:617
41.94324,-87.68192,3.1,83.7,2018-09-21 21:54:57:116
41.94324,-87.68192,3.1,83.7,2018-09-21 21:54:57:617
41.94325,-87.68189,4.1,54.7,2018-09-21 21:54:58:117
41.94325,-87.68189,4.1,54.7,2018-09-21 21:54:58:617
41.94327,-87.68187,3.4,25.2,2018-09-21 21:54:59:117
41.94327,-87.68187,3.4,25.2,2018-09-21 21:54:59:617
41.94328,-87.68185,1.4,23.5,2018-09-21 21:55:00:117
41.94328,-87.68185,1.4,23.5,2018-09-21 21:55:00:617
41.94328,-87.68182,0,,2018-09-21 21:55:01:117
41.94328,-87.68182,0,,2018-09-21 21:55:01:617
41.94329,-87.68178,1.9,65.7,2018-09-21 21:55:02:117
41.94329,-87.68178,1.9,65.7,2018-09-21 21:55:02:617
41.9433,-87.68175,0.8,50.9,2018-09-21 21:55:03:117
41.9433,-87.68175,0.8,50.9,2018-09-21 21:55:03:617
41.94332,-87.68173,4.6,19.7,2018-09-21 21:55:04:117
41.94332,-87.68173,4.6,19.7,2018-09-21 21:55:04:616
41.94334,-87.68171,3,12.3,2018-09-21 21:55:05:117
41.94334,-87.68171,3,12.3,2018-09-21 21:55:05:616
41.94335,-87.6817,2.2,14.9,2018-09-21 21:55:06:117
41.94335,-87.6817,2.2,14.9,2018-09-21 21:55:06:616
41.94335,-87.6817,2.2,14.9,2018-09-21 21:55:07:117
41.94335,-87.6817,2.2,14.9,2018-09-21 21:55:07:617
41.94335,-87.6817,2.2,14.9,2018-09-21 21:55:08:117
41.94335,-87.6817,2.2,14.9,2018-09-21 21:55:08:616
41.94333,-87.68169,0,,2018-09-21 21:55:09:117
41.94333,-87.68169,0,,2018-09-21 21:55:09:617
41.94333,-87.68169,0,,2018-09-21 21:55:10:117
41.94333,-87.68169,0,,2018-09-21 21:55:10:617
41.94333,-87.68169,0,,2018-09-21 21:55:11:116
41.94333,-87.68169,0,,2018-09-21 21:55:11:617
41.94332,-87.68169,0,,2018-09-21 21:55:12:117
41.94332,-87.68169,0,,2018-09-21 21:55:12:617
41.94332,-87.68169,0,,2018-09-21 21:55:13:117
41.94332,-87.68169,0,,2018-09-21 21:55:13:617
41.94331,-87.68169,0,,2018-09-21 21:55:14:117
41.94331,-87.68169,0,,2018-09-21 21:55:14:616
41.94331,-87.68169,0,,2018-09-21 21:55:15:117
41.94331,-87.68169,0,,2018-09-21 21:55:15:616
41.94331,-87.68169,0,,2018-09-21 21:55:16:116
41.94331,-87.68169,0,,2018-09-21 21:55:16:616
41.94331,-87.68169,0,,2018-09-21 21:55:17:116
41.94331,-87.68169,0,,2018-09-21 21:55:17:617
41.94331,-87.68168,0,,2018-09-21 21:55:18:117
41.94331,-87.68168,0,,2018-09-21 21:55:18:616
41.94331,-87.68168,0,,2018-09-21 21:55:19:117
41.94331,-87.68168,0,,2018-09-21 21:55:19:617
41.94331,-87.68167,0,,2018-09-21 21:55:20:117
41.94331,-87.68167,0,,2018-09-21 21:55:20:617
41.94331,-87.68166,0,,2018-09-21 21:55:21:116
41.94331,-87.68166,0,,2018-09-21 21:55:21:616
41.94331,-87.68166,0,,2018-09-21 21:55:22:116
41.94331,-87.68166,0,,2018-09-21 21:55:22:616
41.94331,-87.68166,0,,2018-09-21 21:55:23:116
41.94331,-87.68166,0,,2018-09-21 21:55:23:616
41.94331,-87.68166,0,,2018-09-21 21:55:24:117
41.94331,-87.68166,0,,2018-09-21 21:55:24:617
41.94331,-87.68166,0,,2018-09-21 21:55:25:116
41.94331,-87.68166,0,,2018-09-21 21:55:25:617
41.94331,-87.68165,0,,2018-09-21 21:55:26:117
41.94331,-87.68165,0,,2018-09-21 21:55:26:616
41.94331,-87.68165,0,,2018-09-21 21:55:27:117
41.94331,-87.68165,0,,2018-09-21 21:55:27:617
41.94331,-87.68164,0,,2018-09-21 21:55:28:116
41.94331,-87.68164,0,,2018-09-21 21:55:28:617
41.94331,-87.68163,0,,2018-09-21 21:55:29:117
41.94331,-87.68163,0,,2018-09-21 21:55:29:617
41.94331,-87.68163,0,,2018-09-21 21:55:30:117
41.94331,-87.68163,0,,2018-09-21 21:55:30:616
41.94332,-87.68162,0,,2018-09-21 21:55:31:117
41.94332,-87.68162,0,,2018-09-21 21:55:31:616
41.94332,-87.68162,0,,2018-09-21 21:55:32:117
41.94332,-87.68162,0,,2018-09-21 21:55:32:617
41.94332,-87.68162,0,,2018-09-21 21:55:33:117
41.94332,-87.68162,0,,2018-09-21 21:55:33:616
41.94332,-87.68162,0,,2018-09-21 21:55:34:117
41.94332,-87.68162,0,,2018-09-21 21:55:34:617
41.94332,-87.68163,0,,2018-09-21 21:55:35:117
41.94332,-87.68163,0,,2018-09-21 21:55:35:616
41.94332,-87.68163,0,,2018-09-21 21:55:36:116
41.94332,-87.68163,0,,2018-09-21 21:55:36:617
41.94332,-87.68164,0,,2018-09-21 21:55:37:117
41.94332,-87.68164,0,,2018-09-21 21:55:37:617
41.94332,-87.68164,0,,2018-09-21 21:55:38:117
41.94332,-87.68164,0,,2018-09-21 21:55:38:617
41.94332,-87.68164,0,,2018-09-21 21:55:39:117
41.94332,-87.68164,0,,2018-09-21 21:55:39:616
41.94332,-87.68164,0,,2018-09-21 21:55:40:117
41.94332,-87.68164,0,,2018-09-21 21:55:40:617
41.94332,-87.68164,0,,2018-09-21 21:55:41:117
41.94332,-87.68164,0,,2018-09-21 21:55:41:617
41.94332,-87.68164,0,,2018-09-21 21:55:42:116
41.94332,-87.68164,0,,2018-09-21 21:55:42:617
41.94332,-87.68164,0,,2018-09-21 21:55:43:117
41.94332,-87.68164,0,,2018-09-21 21:55:43:616
41.94331,-87.68165,0,,2018-09-21 21:55:44:117
41.94331,-87.68165,0,,2018-09-21 21:55:44:617
41.94331,-87.68165,0,,2018-09-21 21:55:45:117
41.94331,-87.68165,0,,2018-09-21 21:55:45:617
41.94331,-87.68165,0,,2018-09-21 21:55:46:116
41.94331,-87.68165,0,,2018-09-21 21:55:46:617
41.94331,-87.68165,0,,2018-09-21 21:55:47:117
41.94331,-87.68165,0,,2018-09-21 21:55:47:616
41.94331,-87.68165,0,,2018-09-21 21:55:48:117
41.94331,-87.68165,0,,2018-09-21 21:55:48:617
41.94331,-87.68165,0,,2018-09-21 21:55:49:117
41.94331,-87.68165,0,,2018-09-21 21:55:49:617
41.94331,-87.68165,0,,2018-09-21 21:55:50:116
41.94331,-87.68165,0,,2018-09-21 21:55:50:617
41.94331,-87.68165,0,,2018-09-21 21:55:51:117
41.94331,-87.68165,0,,2018-09-21 21:55:51:616
41.94331,-87.68165,0,,2018-09-21 21:55:52:117
41.94331,-87.68165,0,,2018-09-21 21:55:52:617
41.94331,-87.68165,0,,2018-09-21 21:55:53:117
41.94331,-87.68165,0,,2018-09-21 21:55:53:616
41.94331,-87.68165,0,,2018-09-21 21:55:54:117
41.94331,-87.68165,0,,2018-09-21 21:55:54:617
41.94331,-87.68165,0,,2018-09-21 21:55:55:117
41.94331,-87.68165,0,,2018-09-21 21:55:55:617
41.94331,-87.68165,0,,2018-09-21 21:55:56:116
41.94331,-87.68165,0,,2018-09-21 21:55:56:616
41.9433,-87.68165,0,,2018-09-21 21:55:57:117
41.9433,-87.68165,0,,2018-09-21 21:55:57:617
41.9433,-87.68165,0,,2018-09-21 21:55:58:117
41.9433,-87.68165,0,,2018-09-21 21:55:58:617
41.9433,-87.68165,0,,2018-09-21 21:55:59:116
41.9433,-87.68165,0,,2018-09-21 21:55:59:617
41.9433,-87.68165,0,,2018-09-21 21:56:00:117
41.9433,-87.68165,0,,2018-09-21 21:56:00:617
41.9433,-87.68165,0,,2018-09-21 21:56:01:116
41.9433,-87.68165,0,,2018-09-21 21:56:01:617
41.9433,-87.68164,0,,2018-09-21 21:56:02:117
41.9433,-87.68164,0,,2018-09-21 21:56:02:617
41.9433,-87.68164,0,,2018-09-21 21:56:03:116
41.9433,-87.68164,0,,2018-09-21 21:56:03:616
41.94331,-87.68163,0,,2018-09-21 21:56:04:117
41.94331,-87.68163,0,,2018-09-21 21:56:04:616
41.94331,-87.68163,0,,2018-09-21 21:56:05:117
41.94331,-87.68163,0,,2018-09-21 21:56:05:617
41.94331,-87.68161,0,,2018-09-21 21:56:06:117
41.94331,-87.68161,0,,2018-09-21 21:56:06:617
41.94331,-87.68161,0,,2018-09-21 21:56:07:116
41.94331,-87.68161,0,,2018-09-21 21:56:07:617
41.94331,-87.68161,0,,2018-09-21 21:56:08:117
41.94331,-87.68161,0,,2018-09-21 21:56:08:616
41.94331,-87.68161,0,,2018-09-21 21:56:09:116
41.94331,-87.68161,0,,2018-09-21 21:56:09:616
41.94331,-87.6816,0,,2018-09-21 21:56:10:117
41.94331,-87.6816,0,,2018-09-21 21:56:10:616
41.94331,-87.6816,0,,2018-09-21 21:56:11:116
41.94331,-87.6816,0,,2018-09-21 21:56:11:617
41.94331,-87.6816,0,,2018-09-21 21:56:12:116
41.94331,-87.6816,0,,2018-09-21 21:56:12:617
41.94331,-87.6816,0,,2018-09-21 21:56:13:117
41.94331,-87.6816,0,,2018-09-21 21:56:13:616
41.94331,-87.6816,0,,2018-09-21 21:56:14:117
41.94331,-87.6816,0,,2018-09-21 21:56:14:617
41.94331,-87.6816,0,,2018-09-21 21:56:15:116
41.94331,-87.6816,0,,2018-09-21 21:56:15:616
41.94331,-87.6816,0,,2018-09-21 21:56:16:117
41.94331,-87.6816,0,,2018-09-21 21:56:16:616
41.94331,-87.68159,0,,2018-09-21 21:56:17:116
41.94331,-87.68159,0,,2018-09-21 21:56:17:617
41.94331,-87.68159,0,,2018-09-21 21:56:18:117
41.94331,-87.68159,0,,2018-09-21 21:56:18:616
41.94331,-87.68159,0,,2018-09-21 21:56:19:117
41.94331,-87.68159,0,,2018-09-21 21:56:19:617
41.94331,-87.68158,0,,2018-09-21 21:56:20:116
41.94331,-87.68158,0,,2018-09-21 21:56:20:616
41.94331,-87.68158,0,,2018-09-21 21:56:21:117
41.94331,-87.68158,0,,2018-09-21 21:56:21:617
41.94331,-87.68158,0,,2018-09-21 21:56:22:117
41.94331,-87.68158,0,,2018-09-21 21:56:22:617
41.94331,-87.68158,0,,2018-09-21 21:56:23:116
41.94331,-87.68158,0,,2018-09-21 21:56:23:617
41.94331,-87.68158,0,,2018-09-21 21:56:24:116
41.94331,-87.68158,0,,2018-09-21 21:56:24:617
41.94331,-87.68158,0,,2018-09-21 21:56:25:117
41.94331,-87.68158,0,,2018-09-21 21:56:25:617
41.94331,-87.68158,0,,2018-09-21 21:56:26:116
41.94331,-87.68158,0,,2018-09-21 21:56:26:617
41.94331,-87.68158,0,,2018-09-21 21:56:27:117
41.94331,-87.68158,0,,2018-09-21 21:56:27:616
41.94331,-87.68158,0,,2018-09-21 21:56:28:116
41.94331,-87.68158,0,,2018-09-21 21:56:28:617
41.94331,-87.68158,0,,2018-09-21 21:56:29:116
41.94331,-87.68158,0,,2018-09-21 21:56:29:616
41.94331,-87.68158,0,,2018-09-21 21:56:30:117
41.94331,-87.68158,0,,2018-09-21 21:56:30:617
41.94331,-87.68158,0,,2018-09-21 21:56:31:117
41.94331,-87.68158,0,,2018-09-21 21:56:31:617
41.94331,-87.68158,0,,2018-09-21 21:56:32:116
41.94331,-87.68158,0,,2018-09-21 21:56:32:617
41.94331,-87.68158,0,,2018-09-21 21:56:33:117
41.94331,-87.68158,0,,2018-09-21 21:56:33:617
41.94331,-87.68158,0,,2018-09-21 21:56:34:117
41.94331,-87.68158,0,,2018-09-21 21:56:34:616
41.94331,-87.68158,0,,2018-09-21 21:56:35:116
41.94331,-87.68158,0,,2018-09-21 21:56:35:616
41.94331,-87.68158,0,,2018-09-21 21:56:36:116
41.94331,-87.68158,0,,2018-09-21 21:56:36:616
41.94331,-87.68158,0,,2018-09-21 21:56:37:117
41.94331,-87.68158,0,,2018-09-21 21:56:37:617
41.94331,-87.68158,0,,2018-09-21 21:56:38:117
41.94331,-87.68158,0,,2018-09-21 21:56:38:617
41.94331,-87.68158,0,,2018-09-21 21:56:39:117
41.94331,-87.68158,0,,2018-09-21 21:56:39:617
41.94331,-87.68158,0,,2018-09-21 21:56:40:117
41.94331,-87.68158,0,,2018-09-21 21:56:40:617
41.94331,-87.68158,0,,2018-09-21 21:56:41:116
41.94331,-87.68158,0,,2018-09-21 21:56:41:617
41.94331,-87.68158,0,,2018-09-21 21:56:42:117
41.94331,-87.68158,0,,2018-09-21 21:56:42:616
41.94331,-87.68158,0,,2018-09-21 21:56:43:117
41.94331,-87.68158,0,,2018-09-21 21:56:43:617
41.94331,-87.68158,0,,2018-09-21 21:56:44:116
41.94331,-87.68158,0,,2018-09-21 21:56:44:617
41.94331,-87.68158,0,,2018-09-21 21:56:45:117
41.94331,-87.68158,0,,2018-09-21 21:56:45:616
41.94331,-87.68158,0,,2018-09-21 21:56:46:117
41.94331,-87.68158,0,,2018-09-21 21:56:46:617
41.94331,-87.68158,0,,2018-09-21 21:56:47:116
41.94331,-87.68158,0,,2018-09-21 21:56:47:617
41.94331,-87.68158,0,,2018-09-21 21:56:48:117
41.94331,-87.68158,0,,2018-09-21 21:56:48:617
41.94331,-87.68158,0,,2018-09-21 21:56:49:117
41.94331,-87.68158,0,,2018-09-21 21:56:49:617
41.94331,-87.68158,0,,2018-09-21 21:56:50:117
41.94331,-87.68158,0,,2018-09-21 21:56:50:616
41.94331,-87.68158,0,,2018-09-21 21:56:51:117
41.94331,-87.68158,0,,2018-09-21 21:56:51:617
41.94331,-87.68158,0,,2018-09-21 21:56:52:117
41.94331,-87.68158,0,,2018-09-21 21:56:52:617
41.94331,-87.68158,0,,2018-09-21 21:56:53:116
41.94331,-87.68158,0,,2018-09-21 21:56:53:617
41.94331,-87.68158,0,,2018-09-21 21:56:54:117
41.94331,-87.68158,0,,2018-09-21 21:56:54:617
41.94331,-87.68158,0,,2018-09-21 21:56:55:116
41.94331,-87.68158,0,,2018-09-21 21:56:55:616
41.94331,-87.68158,0,,2018-09-21 21:56:56:117
41.94331,-87.68158,0,,2018-09-21 21:56:56:616
41.94331,-87.68158,0,,2018-09-21 21:56:57:116
41.94331,-87.68158,0,,2018-09-21 21:56:57:616
41.94331,-87.68158,0,,2018-09-21 21:56:58:117
41.94331,-87.68158,0,,2018-09-21 21:56:58:617
41.94331,-87.68158,0,,2018-09-21 21:56:59:117
41.94331,-87.68158,0,,2018-09-21 21:56:59:616
41.9433,-87.68158,0,,2018-09-21 21:57:00:116
41.9433,-87.68158,0,,2018-09-21 21:57:00:616
41.9433,-87.68158,0,,2018-09-21 21:57:01:117
41.9433,-87.68158,0,,2018-09-21 21:57:01:617
41.9433,-87.68158,0,,2018-09-21 21:57:02:117
41.9433,-87.68158,0,,2018-09-21 21:57:02:616
41.9433,-87.68158,0,,2018-09-21 21:57:03:116
41.9433,-87.68158,0,,2018-09-21 21:57:03:617
41.9433,-87.68158,0,,2018-09-21 21:57:04:117
41.9433,-87.68158,0,,2018-09-21 21:57:04:617
41.9433,-87.68158,0,,2018-09-21 21:57:05:117
41.9433,-87.68158,0,,2018-09-21 21:57:05:617
41.9433,-87.68158,0,,2018-09-21 21:57:06:117
41.9433,-87.68158,0,,2018-09-21 21:57:06:616
41.94329,-87.68159,0,,2018-09-21 21:57:07:117
41.94329,-87.68159,0,,2018-09-21 21:57:07:617
41.94329,-87.68159,0,,2018-09-21 21:57:08:117
41.94329,-87.68159,0,,2018-09-21 21:57:08:617
41.94329,-87.68159,0,,2018-09-21 21:57:09:117
41.94329,-87.68159,0,,2018-09-21 21:57:09:617
41.94329,-87.6816,0,,2018-09-21 21:57:10:116
41.94329,-87.6816,0,,2018-09-21 21:57:10:617
41.94329,-87.6816,0,,2018-09-21 21:57:11:116
41.94329,-87.6816,0,,2018-09-21 21:57:11:616
41.94329,-87.6816,0,,2018-09-21 21:57:12:116
41.94329,-87.6816,0,,2018-09-21 21:57:12:617
41.94329,-87.6816,0,,2018-09-21 21:57:13:117
41.94329,-87.6816,0,,2018-09-21 21:57:13:617
41.94328,-87.6816,0,,2018-09-21 21:57:14:116
41.94328,-87.6816,0,,2018-09-21 21:57:14:617
41.94328,-87.6816,0,,2018-09-21 21:57:15:117
41.94328,-87.6816,0,,2018-09-21 21:57:15:616
41.94328,-87.6816,0,,2018-09-21 21:57:16:117
41.94328,-87.6816,0,,2018-09-21 21:57:16:617
41.94328,-87.6816,0,,2018-09-21 21:57:17:117
41.94328,-87.6816,0,,2018-09-21 21:57:17:617
41.94328,-87.6816,0,,2018-09-21 21:57:18:117
41.94328,-87.6816,0,,2018-09-21 21:57:18:617
41.94328,-87.6816,0,,2018-09-21 21:57:19:117
41.94328,-87.6816,0,,2018-09-21 21:57:19:616
41.94328,-87.6816,0,,2018-09-21 21:57:20:117
41.94328,-87.6816,0,,2018-09-21 21:57:20:617
41.94328,-87.6816,0,,2018-09-21 21:57:21:116
41.94328,-87.6816,0,,2018-09-21 21:57:21:617
41.94328,-87.6816,0,,2018-09-21 21:57:22:117
41.94328,-87.6816,0,,2018-09-21 21:57:22:616
41.94328,-87.68161,0,,2018-09-21 21:57:23:116
41.94328,-87.68161,0,,2018-09-21 21:57:23:617
41.94328,-87.68161,0,,2018-09-21 21:57:24:117
41.94328,-87.68161,0,,2018-09-21 21:57:24:617
41.94328,-87.68161,0,,2018-09-21 21:57:25:117
41.94328,-87.68161,0,,2018-09-21 21:57:25:617
41.94328,-87.68161,0,,2018-09-21 21:57:26:116
41.94328,-87.68161,0,,2018-09-21 21:57:26:617
41.94328,-87.68161,0,,2018-09-21 21:57:27:117
41.94328,-87.68161,0,,2018-09-21 21:57:27:616
41.94328,-87.68161,0,,2018-09-21 21:57:28:117
41.94328,-87.68161,0,,2018-09-21 21:57:28:616
41.94328,-87.68161,0,,2018-09-21 21:57:29:117
41.94328,-87.68161,0,,2018-09-21 21:57:29:617
41.94328,-87.68161,0,,2018-09-21 21:57:30:117
41.94328,-87.68161,0,,2018-09-21 21:57:30:617
41.94328,-87.68161,0,,2018-09-21 21:57:31:117
41.94328,-87.68161,0,,2018-09-21 21:57:31:617
41.94328,-87.68161,0,,2018-09-21 21:57:32:117
41.94328,-87.68161,0,,2018-09-21 21:57:32:617
41.94328,-87.68161,0,,2018-09-21 21:57:33:116
41.94328,-87.68161,0,,2018-09-21 21:57:33:617
41.94328,-87.68161,0,,2018-09-21 21:57:34:116
41.94328,-87.68161,0,,2018-09-21 21:57:34:617
41.94328,-87.68161,0,,2018-09-21 21:57:35:117
41.94328,-87.68161,0,,2018-09-21 21:57:35:617
41.94328,-87.68161,0,,2018-09-21 21:57:36:116
41.94328,-87.68161,0,,2018-09-21 21:57:36:616
41.94328,-87.68161,0,,2018-09-21 21:57:37:116
41.94328,-87.68161,0,,2018-09-21 21:57:37:617
41.94328,-87.68161,0,,2018-09-21 21:57:38:117
41.94328,-87.68161,0,,2018-09-21 21:57:38:616
41.94328,-87.68161,0,,2018-09-21 21:57:39:117
41.94328,-87.68161,0,,2018-09-21 21:57:39:616
41.94328,-87.68161,0,,2018-09-21 21:57:40:117
41.94328,-87.68161,0,,2018-09-21 21:57:40:617
41.94328,-87.68161,0,,2018-09-21 21:57:41:117
41.94328,-87.68161,0,,2018-09-21 21:57:41:617
41.94328,-87.68161,0,,2018-09-21 21:57:42:117
41.94328,-87.68161,0,,2018-09-21 21:57:42:617
41.94328,-87.68161,0,,2018-09-21 21:57:43:116
41.94328,-87.68161,0,,2018-09-21 21:57:43:617
41.94328,-87.68161,0,,2018-09-21 21:57:44:116
41.94328,-87.68161,0,,2018-09-21 21:57:44:617
41.94328,-87.68161,0,,2018-09-21 21:57:45:117
41.94328,-87.68161,0,,2018-09-21 21:57:45:617
41.94328,-87.68161,0,,2018-09-21 21:57:46:116
41.94328,-87.68161,0,,2018-09-21 21:57:46:617
41.94328,-87.68161,0,,2018-09-21 21:57:47:117
41.94328,-87.68161,0,,2018-09-21 21:57:47:617
41.94328,-87.68161,0,,2018-09-21 21:57:48:116
41.94328,-87.68161,0,,2018-09-21 21:57:48:617
41.94328,-87.68161,0,,2018-09-21 21:57:49:117
41.94328,-87.68161,0,,2018-09-21 21:57:49:617
41.94328,-87.68161,0,,2018-09-21 21:57:50:116
41.94328,-87.68161,0,,2018-09-21 21:57:50:617
41.94328,-87.68161,0,,2018-09-21 21:57:51:117
41.94328,-87.68161,0,,2018-09-21 21:57:51:616
41.94328,-87.68161,0,,2018-09-21 21:57:52:117
41.94328,-87.68161,0,,2018-09-21 21:57:52:617
41.94328,-87.68161,0,,2018-09-21 21:57:53:117
41.94328,-87.68161,0,,2018-09-21 21:57:53:617
41.94328,-87.68161,0,,2018-09-21 21:57:54:116
41.94328,-87.68161,0,,2018-09-21 21:57:54:617
41.94328,-87.68161,0,,2018-09-21 21:57:55:117
41.94328,-87.68161,0,,2018-09-21 21:57:55:617
41.94328,-87.68161,0,,2018-09-21 21:57:56:116
41.94328,-87.68161,0,,2018-09-21 21:57:56:617
41.94328,-87.68161,0,,2018-09-21 21:57:57:117
41.94328,-87.68161,0,,2018-09-21 21:57:57:616
41.94328,-87.68161,0,,2018-09-21 21:57:58:117
41.94328,-87.68161,0,,2018-09-21 21:57:58:617
41.94328,-87.68161,0,,2018-09-21 21:57:59:116
41.94328,-87.68161,0,,2018-09-21 21:57:59:617
41.94328,-87.68161,0,,2018-09-21 21:58:00:116
41.94328,-87.68161,0,,2018-09-21 21:58:00:617
41.94328,-87.68161,0,,2018-09-21 21:58:01:117
41.94328,-87.68161,0,,2018-09-21 21:58:01:617
41.94328,-87.68161,0,,2018-09-21 21:58:02:117
41.94328,-87.68161,0,,2018-09-21 21:58:02:617
41.94328,-87.68161,0,,2018-09-21 21:58:03:117
41.94328,-87.68161,0,,2018-09-21 21:58:03:617
41.94328,-87.68161,0,,2018-09-21 21:58:04:117
41.94328,-87.68161,0,,2018-09-21 21:58:04:617
41.94328,-87.68161,0,,2018-09-21 21:58:05:117
41.94328,-87.68161,0,,2018-09-21 21:58:05:616
41.94328,-87.68161,0,,2018-09-21 21:58:06:116
41.94328,-87.68161,0,,2018-09-21 21:58:06:616
41.94328,-87.68161,0,,2018-09-21 21:58:07:117
41.94328,-87.68161,0,,2018-09-21 21:58:07:617
41.94328,-87.68161,0,,2018-09-21 21:58:08:117
41.94328,-87.68161,0,,2018-09-21 21:58:08:617
41.94328,-87.68161,0,,2018-09-21 21:58:09:117
41.94328,-87.68161,0,,2018-09-21 21:58:09:617
41.94328,-87.68161,0,,2018-09-21 21:58:10:117
41.94328,-87.68161,0,,2018-09-21 21:58:10:617
41.94328,-87.68161,0,,2018-09-21 21:58:11:117
41.94328,-87.68161,0,,2018-09-21 21:58:11:617
41.94328,-87.68161,0,,2018-09-21 21:58:12:116
41.94328,-87.68161,0,,2018-09-21 21:58:12:617
41.94328,-87.68161,0,,2018-09-21 21:58:13:117
41.94328,-87.68161,0,,2018-09-21 21:58:13:616
41.94328,-87.68161,0,,2018-09-21 21:58:14:117
41.94328,-87.68161,0,,2018-09-21 21:58:14:617
41.94328,-87.68161,0,,2018-09-21 21:58:15:116
41.94328,-87.68161,0,,2018-09-21 21:58:15:617
41.94328,-87.68161,0,,2018-09-21 21:58:16:117
41.94328,-87.68161,0,,2018-09-21 21:58:16:617
41.94328,-87.68161,0,,2018-09-21 21:58:17:117
41.94328,-87.68161,0,,2018-09-21 21:58:17:616
41.94328,-87.68161,0,,2018-09-21 21:58:18:117
41.94328,-87.68161,0,,2018-09-21 21:58:18:617
41.94328,-87.68161,0,,2018-09-21 21:58:19:117
41.94328,-87.68161,0,,2018-09-21 21:58:19:617
41.94328,-87.68161,0,,2018-09-21 21:58:20:117
41.94328,-87.68161,0,,2018-09-21 21:58:20:617
41.94328,-87.68161,0,,2018-09-21 21:58:21:117
41.94328,-87.68161,0,,2018-09-21 21:58:21:617
41.94328,-87.68161,0,,2018-09-21 21:58:22:117
41.94328,-87.68161,0,,2018-09-21 21:58:22:617
41.94328,-87.68161,0,,2018-09-21 21:58:23:117
41.94328,-87.68161,0,,2018-09-21 21:58:23:616
41.94328,-87.68161,0,,2018-09-21 21:58:24:116
41.94328,-87.68161,0,,2018-09-21 21:58:24:617
41.94328,-87.68161,0,,2018-09-21 21:58:25:116
41.94328,-87.68161,0,,2018-09-21 21:58:25:617
41.94328,-87.68161,0,,2018-09-21 21:58:26:117
41.94328,-87.68161,0,,2018-09-21 21:58:26:617
41.94328,-87.68161,0,,2018-09-21 21:58:27:117
41.94328,-87.68161,0,,2018-09-21 21:58:27:617
41.94328,-87.68161,0,,2018-09-21 21:58:28:117
41.94328,-87.68161,0,,2018-09-21 21:58:28:616
41.94328,-87.68161,0,,2018-09-21 21:58:29:117
41.94328,-87.68161,0,,2018-09-21 21:58:29:617
41.94328,-87.68161,0,,2018-09-21 21:58:30:116
41.94328,-87.68161,0,,2018-09-21 21:58:30:617
41.94328,-87.68161,0,,2018-09-21 21:58:31:116
41.94328,-87.68161,0,,2018-09-21 21:58:31:617
41.94328,-87.68161,0,,2018-09-21 21:58:32:117
41.94328,-87.68161,0,,2018-09-21 21:58:32:617
41.94328,-87.68161,0,,2018-09-21 21:58:33:117
41.94328,-87.68161,0,,2018-09-21 21:58:33:617
41.94328,-87.68161,0,,2018-09-21 21:58:34:117
